0
56.05
29.64
17.9
17.1
72.23
25.5
19.4
267.44
14.3
13.8
59.519999999999996
17.8
26.9
78.44
76.18
162.26
117.47
84.74
30.6
26.6
82.7
30.9
88.8
35.16
47.95
190.28
15.08
162.54
48.260000000000005
137.12
0.0
4632.49
919.9300000000001
33.75
2414.92
2047.24
0.0
144.7
15.89
1498.48
203.06
10.33
36.43
136.84
112.47999999999999
1227.69
18.91
127.44
42.519999999999996
94.96
37.87
1082.2
793.08
35.33
883.09
1902.73
116.42999999999999
26.1
113.5
273.96000000000004
28.44
207.6
126.03
34838.32
28.35
357.22
18662.27
16.33
348.79
282.87
546.48
19.9
535.12
23.94
92.49000000000001
1171.76
15.84
50.57
93.36
114.49
1216.24
16.62
599.58
592.61
627.14
721.66
88.71000000000001
34.42
572.2
77.22
29.07
84.59
4401.64
43.25
118.39
69.3
92.25
16.39
446.75
177.17000000000002
83.83
153.14
89.64
8.0
20.3
119.45
116.89
372.55
1680.07
615.27
469.3
317.53
1589.78
178.94
277.21
386.3
125.72
263.28999999999996
16.8
19.5
80.21
1841.62
34.47
3327.92
42.14
65.31
79.13
97.13
251.81
78.72999999999999
564.45
382.7
912.6600000000001
41.41
87.84
164.38
27.35
51.0
15.12
19.92
31.1
13.67
26.87
63.63
10.08
49.9
57.66
111.35
2764.78
306.04
70.0
61.2
1872.04
973.46
120.21000000000001
114.03999999999999
11.81
861.09
56.66
60.64
12.5
69.83
15.33
1013.79
88.94
593.84
319.7
58.11
105.37
366.19
794.46
34.22
13.64
12.65
180.51
34.55
168.37
39.01
28649.56
12.05
159.87
8788.04
161.86
116.85
239.53
162.45999999999998
320.49
114.41999999999999
817.72
40.1
96.83
74.0
735.22
581.3199999999999
300.67
278.28000000000003
252.6
14.7
61.8
324.01
0.0
69.03
2054.22
41.0
71.24
97.13
20.13
144.8
177.06
90.94
30.14
204.81
141.4
98.19
56.74
26.75
227.29
694.74
265.27
350.15
58.2
464.75
26.4
22.25
74.01
118.1
18.36
18.1
1594.23
2481.36
68.32
168.16
10.08
31.65
40.7
219.34
185.32999999999998
1222.1
71.3
274.02
14.89
12.07
6.2
93.08
64.14
54.49
70.37
31.1
1675.48
75.3
18.61
56.86
25.16
810.34
0.0
215.62
85.2
47.37
37.3
550.63
104.56
146.78
659.3199999999999
392.0
206.37
19.4
323.86
255.82
110.13
66.34
171.66
91.69
26.16
10858.11
74.4
12.96
3241.7799999999997
33.96
11.8
178.20999999999998
97.82
36.48
179.92000000000002
11.8
70.39
35.61
344.78
180.09
212.1
180.53
226.32999999999998
8.33
66.0
98.13
845.31
35.3
35.15
16.3
62.33
93.08
61.2
33.3
431.27
108.65
62.43
303.55
17.16
167.6
45.05
14.16
28.18
1383.04
12.5
1479.44
43.47
29.23
123.42999999999999
122.14
94.7
147.3
26.3
54.0
67.46
41.6
61.0
12.5
32.1
10.8
71.4
21.34
35.3
39.83
1033.45
67.45
46.83
559.6800000000001
59.79
24.7
138.47
716.22
268.76
61.11
98.36
33.48
527.58
279.68
189.73
63.67
250.41
272.07
41.74
217.54
109.16
2149.85
198.87
779.25
36.7
111.23
165.32
43.7
25.39
245.64
37.15
34.81
327.13
222.58
229.82
31.700000000000003
145.89
24.33
40.400000000000006
40.519999999999996
10.72
1149.96
27.65
70.01
55.839999999999996
15.57
60.94
13.94
39.870000000000005
758.5
25.75
38.72
61.620000000000005
272.63
10.8
103.30000000000001
8.0
95.39
22.78
1340.7
1107.58
47.22
107.09
10.16
34.73
29.25
188.66
69.09
17.15
138.88
91.43
45.44
22.7
5.509999999999998
11.82
11.0
73.99
24.65
121.44
181.37
6.2
51.29
40.09
30.16
2074.53
189.78
33.19
101.0
83.02
90.0
66.53
655.2
45.79
200.94
52.42
46.599999999999994
425.13
351.92
19.46
126.99
21.2
87.15
343.36
460.68
127.85
45.54
167.20999999999998
154.32999999999998
86.85
84.78
14.66
218.94
1087.74
24.73
83.17
549.67
267.67
165.47
62.02
263.45
204.6
85.2
27.66
416.99
41.34
27.33
80.91
253.23000000000002
58.6
467.64
165.06
319.03999999999996
555.28
49.13
59.94
43.0
458.17999999999995
56.97
62.5
11.1
61.2
919.39
53.07
61.699999999999996
40.23
102.74
63.44
37.96
49.92
231.23000000000002
197.79999999999998
1286.82
128.38
306.46000000000004
179.88
159.85999999999999
36.61
247.84
374.49
112.57
33.0
15.74
26.41
596.89
17.39
1020.27
41.94
26.5
102.12
93.68
253.56
144.21
10.8
609.01
188.2
8.33
30.36
31.1
57.0
230.01
61.94
40.2
50.0
43.0
93.58
125.31
127.34
45.0
125.0
153.95
115.65
159.7
44.0
874.23
81.30000000000001
90.0
43.0
112.57000000000001
47.0
125.58000000000001
143.69
28.93
40.0
127.35
173.01
53.0
28.0
367.82
177.4
16.7
246.2
244.26999999999998
29.18
69.29
650.42
73.0
48.94
203.07
43.94
19.0
28.15
50.0
1179.1
372.49
33.13
166.78
218.69
133.45
34.0
15.25
92.3
65.94
71.47
5529.8099999999995
103.2
43.0
434.09000000000003
284.62
249.54000000000002
390.6
444.44
121.1
61.839999999999996
24.47
140.75
219.54
52.44
49.31
47.41
852.87
830.34
207.29
536.9
45.0
134.5
23.08
13.2
61.879999999999995
726.8
38.94
29.93
1062.8
78.0
12.37
75.1
36.0
25.61
31.0
53.0
31.44
88.8
82.94
142.19
42.65
28.34
59.0
115.75
56.45
42.84
49.0
321.15
1583.88
28.97
18.06
408.26
207.03
39.0
378.56
231.65
486.2
323.94
35.0
56.7
47.57
501.93
40.46
111.36
57.94
51.18
12.51
233.26999999999998
643.74
603.21
139.82
156.0
52.0
199.11
84.34
50.0
42.94
